Concessao,Nome,Subestacao_A,Subestacao_B,Hora,Valor_A,Valor_B
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 13:00:00,-120.5039,124.5681
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 14:00:00,-128.4607,131.8337
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 15:00:00,-126.487,130.8252
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 16:00:00,-130.6825,134.5843
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 17:00:00,-150.5603,155.7526
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 18:00:00,-156.9739,163.2645
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 19:00:00,-159.1637,165.4973
BTE,LT 230KV CGT/CHP,SE CGT,SE CHP,2022-01-09 20:00:00,-180.3304,188.9359
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-07 21:00:00,0.6002,-0.949
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-07 22:00:00,0.7235,-0.715
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-07 23:00:00,0.6593,-0.9926
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 00:00:00,0.7062,-0.852
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 01:00:00,0.8039,-0.8804
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 02:00:00,0.4626,-0.8315
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 03:00:00,0.7645,-1.0076
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 04:00:00,0.7815,-0.8847
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 05:00:00,0.5927,-0.7444
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 06:00:00,0.7185,-1.028
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 07:00:00,0.6696,-0.991
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 08:00:00,0.8165,-0.6099
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 09:00:00,0.7172,-0.9039
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 10:00:00,1.3964,-1.5853
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 11:00:00,1.2618,-1.6867
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 12:00:00,1.3901,-1.7498
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 13:00:00,1.0694,-1.4366
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 14:00:00,1.4038,-1.6182
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 15:00:00,1.2501,-1.3398
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 16:00:00,0.7037,-0.7076
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 17:00:00,0.3814,-1.1251
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 18:00:00,0.4513,-1.0279
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 19:00:00,0.4702,-0.7709
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 20:00:00,0.9973,-1.1035
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 21:00:00,0.5533,-0.955
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 22:00:00,0.4852,-0.9429
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-08 23:00:00,0.6754,-1.1329
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 00:00:00,0.7519,-0.8223
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 01:00:00,0.6153,-0.8567
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 02:00:00,0.5543,-0.7846
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 03:00:00,0.5129,-1.0524
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 04:00:00,0.5034,-0.9561
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 05:00:00,0.6741,-1.07
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 06:00:00,0.8691,-0.9785
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 07:00:00,0.6608,-0.7747
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 08:00:00,0.6626,-0.9874
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 09:00:00,0.5011,-1.0068
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 10:00:00,0.6448,-0.8278
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 11:00:00,0.5016,-0.9025
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 12:00:00,0.2784,-0.8415
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 13:00:00,0.4672,-0.848
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 14:00:00,0.5396,-0.6421
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 15:00:00,0.3307,-0.9002
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 16:00:00,0.6954,-0.663
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 17:00:00,0.3714,-0.9291
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 18:00:00,0.4949,-0.7314
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 19:00:00,0.6227,-0.8028
BTE,LT 138KV RBT/SLD,SE RBT,SE SLD,2022-01-09 20:00:00,0.5855,-0.9529
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-07 21:00:00,0.4303,-0.4204
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-07 22:00:00,0.3684,-0.3505
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-07 23:00:00,0.2733,-0.3303
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 00:00:00,0.2524,-0.3321
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 01:00:00,0.1341,-0.3286
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 02:00:00,0.2088,-0.2706
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 03:00:00,0.3852,-0.4219
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 04:00:00,0.3581,-0.5159
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 05:00:00,0.2418,-0.5003
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 06:00:00,0.4883,-0.4899
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 07:00:00,0.2321,-0.2879
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 08:00:00,0.4173,-0.4313
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 09:00:00,0.4854,-0.438
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 10:00:00,0.4033,-0.4593
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 11:00:00,0.4652,-0.4471
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 12:00:00,0.3763,-0.4652
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 13:00:00,0.386,-0.415
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 14:00:00,0.4452,-0.4897
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 15:00:00,0.4945,-0.4538
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 16:00:00,0.2131,-0.2779
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 17:00:00,0.1462,-0.3003
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 18:00:00,0.1317,-0.3031
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 19:00:00,0.147,-0.2142
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 20:00:00,0.4237,-0.3859
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 21:00:00,0.266,-0.3633
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 22:00:00,0.2297,-0.3486
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-08 23:00:00,0.3664,-0.3381
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 00:00:00,0.3177,-0.3196
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 01:00:00,0.2581,-0.3577
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 02:00:00,0.1703,-0.3659
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 03:00:00,0.1022,-0.3388
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 04:00:00,0.1868,-0.333
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 05:00:00,0.3032,-0.3269
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 06:00:00,0.1906,-0.3127
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 07:00:00,0.2641,-0.2955
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 08:00:00,0.1588,-0.3001
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 09:00:00,0.108,-0.248
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 10:00:00,0.3674,-0.2613
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 11:00:00,0.2514,-0.2406
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 12:00:00,0.2613,-0.2364
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 13:00:00,0.1591,-0.2613
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 14:00:00,0.046,-0.2575
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 15:00:00,0.1421,-0.2591
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 16:00:00,0.15,-0.2587
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 17:00:00,0.2301,-0.2575
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 18:00:00,0.242,-0.1789
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 19:00:00,0.1777,-0.2594
BTE,LT 138KV SLD/USL,SE SLD,SE USL,2022-01-09 20:00:00,0.1691,-0.329
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-07 21:00:00,0.2982,-0.4603
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-07 22:00:00,0.1914,-0.4092
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-07 23:00:00,0.375,-0.3922
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 00:00:00,0.2559,-0.3802
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 01:00:00,0.3431,-0.3833
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 02:00:00,0.3723,-0.3852
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 03:00:00,0.397,-0.3873
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 04:00:00,0.3408,-0.3948
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 05:00:00,0.2595,-0.3771
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 06:00:00,0.4655,-0.3806
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 07:00:00,0.3771,-0.3707
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 08:00:00,0.3197,-0.361
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 09:00:00,0.5215,-0.4285
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 10:00:00,0.7682,-0.8254
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 11:00:00,0.9165,-0.8634
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 12:00:00,0.8317,-0.9156
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 13:00:00,0.9348,-0.8163
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 14:00:00,0.8467,-0.8027
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 15:00:00,0.8577,-0.8564
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 16:00:00,0.2418,-0.375
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 17:00:00,0.2136,-0.3776
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 18:00:00,0.271,-0.3771
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 20:00:00,0.5469,-0.456
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 21:00:00,0.3211,-0.4592
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 22:00:00,0.4755,-0.4347
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-08 23:00:00,0.3292,-0.4273
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 00:00:00,0.3142,-0.3672
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 01:00:00,0.3742,-0.3871
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 02:00:00,0.3529,-0.3853
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 03:00:00,0.2742,-0.3758
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 04:00:00,0.3035,-0.3952
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 05:00:00,0.2379,-0.3746
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 06:00:00,0.4257,-0.369
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 07:00:00,0.2425,-0.361
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 08:00:00,0.2108,-0.3318
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 09:00:00,0.3206,-0.3663
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 10:00:00,0.2728,-0.3488
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 11:00:00,0.2296,-0.3736
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 12:00:00,0.2693,-0.3942
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 13:00:00,0.3792,-0.3786
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 14:00:00,0.2969,-0.3978
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 15:00:00,0.31,-0.3909
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 16:00:00,0.0618,-0.3899
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 17:00:00,0.3017,-0.3969
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 18:00:00,0.2428,-0.4053
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 19:00:00,0.3811,-0.4257
BTE,LT 138KV SLD/UEL,SE SLD,SE UEL,2022-01-09 20:00:00,0.3886,-0.4757
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-07 21:00:00,102.8658,-102.2668
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-07 22:00:00,103.9099,-102.8218
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-07 23:00:00,100.8137,-100.6557
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 00:00:00,98.7616,-97.9706
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 01:00:00,101.4378,-100.2477
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 02:00:00,105.002,-103.7249
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 03:00:00,105.598,-104.8229
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 04:00:00,108.6902,-107.4961
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 05:00:00,95.2214,-95.0634
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 06:00:00,96.4195,-95.4294
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 07:00:00,98.3496,-97.5985
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 08:00:00,88.291,-88.262
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 09:00:00,89.3871,-89.3721
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 10:00:00,76.6343,-76.5913
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 11:00:00,72.6501,-72.4466
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 12:00:00,73.3662,-73.3197
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 13:00:00,81.6246,-81.0436
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 14:00:00,82.6467,-82.4597
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 15:00:00,81.1506,-81.4066
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 16:00:00,76.0603,-76.0723
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 17:00:00,85.0708,-85.1028
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 18:00:00,85.9289,-86.0299
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 19:00:00,92.7213,-91.8382
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 20:00:00,91.7852,-90.3471
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 21:00:00,99.4137,-99.4256
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 22:00:00,97.1735,-96.4465
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-08 23:00:00,98.5116,-97.6735
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 00:00:00,98.6376,-97.6525
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 01:00:00,98.5456,-97.9826
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 02:00:00,102.7778,-101.9578
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 03:00:00,104.5019,-103.5719
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 04:00:00,106.254,-104.9159
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 05:00:00,108.7142,-107.3431
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 06:00:00,109.9982,-108.6362
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 07:00:00,110.5263,-110.0582
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 08:00:00,115.9066,-114.2675
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 09:00:00,119.8428,-117.4057
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 10:00:00,120.6509,-118.7947
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 11:00:00,122.439,-120.3968
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 12:00:00,120.8429,-118.8187
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 13:00:00,121.4989,-119.8628
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 14:00:00,118.3347,-116.5266
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 15:00:00,106.8541,-106.23
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 16:00:00,96.9035,-95.2524
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 17:00:00,96.7455,-96.0264
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 18:00:00,98.7416,-98.2286
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 19:00:00,104.0659,-103.2749
JTE,LT 230KV SM/AQ C2,SE SM,SE AQ,2022-01-09 20:00:00,98.4796,-98.2916
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-07 21:00:00,95.8594,-94.5054
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-07 22:00:00,95.6634,-95.0634
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-07 23:00:00,91.1772,-90.6831
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 00:00:00,88.747,-88.329
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 01:00:00,91.8772,-91.2792
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 02:00:00,95.9874,-94.8414
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 03:00:00,96.8515,-96.8595
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 04:00:00,100.2257,-99.6116
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 05:00:00,88.295,-88.265
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 06:00:00,89.1591,-88.531
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 07:00:00,91.2552,-91.4552
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 08:00:00,83.0967,-83.3447
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 09:00:00,83.5587,-83.3867
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 10:00:00,71.276,-71.5161
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 11:00:00,68.2819,-68.8419
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 12:00:00,68.5099,-68.4819
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 13:00:00,76.5423,-76.6884
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 14:00:00,77.6804,-78.2804
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 15:00:00,76.5063,-76.2523
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 16:00:00,70.076,-70.538
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 17:00:00,80.2006,-79.8385
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 18:00:00,80.7446,-80.6766
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 19:00:00,87.329,-87.165
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 20:00:00,84.8188,-83.0147
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 21:00:00,92.8113,-91.8632
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 22:00:00,90.2491,-89.7251
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-08 23:00:00,90.2971,-90.2291
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 00:00:00,90.9152,-90.5171
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 01:00:00,90.6872,-90.9772
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 02:00:00,94.7374,-94.6134
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 03:00:00,97.3055,-96.6595
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 04:00:00,99.7377,-98.7836
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 05:00:00,101.8618,-101.0937
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 06:00:00,103.6539,-102.8058
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 07:00:00,105.742,-103.9299
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 08:00:00,110.7703,-109.3062
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 09:00:00,113.6865,-112.0464
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 10:00:00,115.4666,-114.1345
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 11:00:00,118.0107,-116.7626
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 12:00:00,117.7787,-115.6986
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 13:00:00,119.1868,-117.4827
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 14:00:00,115.1385,-113.3864
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 15:00:00,103.6099,-103.0379
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 16:00:00,92.3372,-92.6293
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 17:00:00,93.2293,-92.2012
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 18:00:00,95.5834,-95.3014
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 19:00:00,99.9497,-99.5177
JTE,LT 230KV AQ/JP C2,SE AQ,SE JP,2022-01-09 20:00:00,92.6713,-91.9232
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-07 21:00:00,111.8183,-113.2784
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-07 22:00:00,110.7583,-111.2463
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-07 23:00:00,100.3377,-100.8657
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 00:00:00,96.3655,-96.7135
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 01:00:00,102.8018,-102.4898
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 02:00:00,111.9583,-112.5304
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 03:00:00,117.6307,-117.4867
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 04:00:00,125.0431,-124.5951
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 05:00:00,106.346,-107.3741
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 06:00:00,108.7342,-108.9302
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 07:00:00,115.8186,-115.6586
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 08:00:00,104.7859,-105.186
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 09:00:00,102.3298,-102.5618
JTE,LT 230KV JP/PB C2,SE JP,SE PB,2022-01-08 10:00:00,82.5687,-82.1287
